"TipoVeiculo","Montadora","NUM_EXERCICIO","QTD_CHASSI"
"Outros","CHEV",2013,228
"Caminhão","IVECOFIAT",2020,226
"Outros","DAF",2016,226
"Outros","",2009,224
"Outros","",2008,224
"Outros","",2007,224
"Outros","",2006,224
"Outros","",2005,224
"Outros","LR",2018,223
"Ônibus e Microonibus","SCANIA",2016,223
"Ônibus e Microonibus","SCANIA",2021,221
"Caminhão","VOLVO",2005,219
"Motocicleta","FLASH",2021,218
"Motocicleta","FLASH",2020,218
"Motocicleta","FLASH",2019,218
"Motocicleta","FLASH",2018,218
"Motocicleta","FLASH",2017,218
"Motocicleta","FLASH",2016,218
"Motocicleta","FLASH",2015,218
"Automóvel","FIBRAUTO",2014,218
"Motocicleta","FLASH",2014,218
"Automóvel","FIBRAUTO",2013,218
"Motocicleta","FLASH",2013,218
"Automóvel","FIBRAUTO",2012,218
"Automóvel","FIBRAUTO",2011,218
"Automóvel","FIBRAUTO",2010,218
"Automóvel","FIBRAUTO",2009,218
"Automóvel","FIBRAUTO",2008,218
"Automóvel","FIBRAUTO",2007,218
"Automóvel","FIBRAUTO",2006,218
"Automóvel","FIBRAUTO",2005,218
"Automóvel","FIBRAUTO",2004,218
"Automóvel","FIBRAUTO",2003,218
"Automóvel","FIBRAUTO",2002,218
"Automóvel","FIBRAUTO",2001,218
"Automóvel","FIBRAUTO",2000,218
"Automóvel","FIBRAUTO",1999,218
"Automóvel","FIBRAUTO",1998,218
"Automóvel","FIBRAUTO",1997,218
"Automóvel","FIBRAUTO",1996,218
"Automóvel","FIBRAUTO",1995,218
"Automóvel","FIBRAUTO",1994,218
"Ônibus e Microonibus","SCANIA",2020,215
"Outros","Importado",2001,215
"Ônibus e Microonibus","SCANIA",2019,214
"Ônibus e Microonibus","SCANIA",2015,214
"Ônibus e Microonibus","SCANIA",2018,213
"Outros","Importado",2014,212
"Outros","Importado",2013,212
"Automóvel","EGO",2009,212
"Outros","Importado",2015,211
"Ônibus e Microonibus","IVECO",2012,211
"Ônibus e Microonibus","IVECO",2011,211
"Outros","HONDA",2010,211
"Caminhão","VOLVO",2006,211
"Automóvel","MON",1994,211
"Automóvel","MON",2000,210
"Automóvel","MON",1999,210
"Automóvel","MON",1998,210
"Outros","IVECO",2011,209
"Automóvel","MON",2003,209
"Automóvel","MON",1997,209
"Automóvel","MON",1995,209
"Motocicleta","KASINSKI",2021,208
"Motocicleta","BMW",2014,208
"Motocicleta","BMW",2013,208
"Automóvel","MON",2001,208
"Outros","Importado",2018,207
"Outros","Importado",2017,207
"Ônibus e Microonibus","IVECO",2010,207
"Outros","",2004,207
"Outros","",2003,207
"Outros","",2001,207
"Motocicleta","Importado",2001,207
"Outros","",2000,207
"Outros","",1999,207
"Outros","",1998,207
"Automóvel","BRM",2021,205
"Automóvel","BRM",2020,205
"Automóvel","BRM",2019,205
"Automóvel","BRM",2018,205
"Ônibus e Microonibus","SCANIA",2017,205
"Automóvel","BRM",2017,205
"Outros","Importado",2016,205
"Automóvel","BRM",2016,205
"Automóvel","BRM",2015,205
"Automóvel","BRM",2014,205
"Motocicleta","Importado",2002,205
"Ônibus e Microonibus","IVECOFIAT",2016,204
"Ônibus e Microonibus","IVECOFIAT",2015,204
"Automóvel","MON",1996,204
"Motocicleta","Importado",2002,203
"Outros","",1997,203
"Outros","",1996,203
"Outros","",1995,203
"Outros","",1994,203
"Ônibus e Microonibus","IVECOFIAT",2014,202
"Automóvel","MAGNATA",2008,202
"Automóvel","MAGNATA",2007,202
"Automóvel","MAGNATA",2006,202
"Automóvel","MAGNATA",2005,202
"Automóvel","MAGNATA",2004,202
"Automóvel","MAGNATA",2003,202
"Automóvel","MAGNATA",2002,202
"Automóvel","MAGNATA",2001,202
"Automóvel","MAGNATA",2000,202
"Automóvel","MAGNATA",1999,202
"Automóvel","MAGNATA",1998,202
"Automóvel","MAGNATA",1994,202
"Ônibus e Microonibus","IVECOFIAT",2013,201
"Motocicleta","HYOSUNG",2014,200
"Motocicleta","HYOSUNG",2013,200
"Ônibus e Microonibus","IVECOFIAT",2012,200
"Motocicleta","HYOSUNG",2012,200
"Caminhão","AGRALE",2011,200
"Motocicleta","HYOSUNG",2011,200
"Motocicleta","HYOSUNG",2010,200
"Automóvel","MAGNATA",2009,200
"Motocicleta","HYOSUNG",2009,200
"Motocicleta","HYOSUNG",2008,200
"Motocicleta","HYOSUNG",2007,200
"Motocicleta","HYOSUNG",2006,200
"Motocicleta","HYOSUNG",2005,200
"Motocicleta","HYOSUNG",2004,200
"Motocicleta","HYOSUNG",2003,200
"Motocicleta","HYOSUNG",2002,200
"Motocicleta","HYOSUNG",2001,200
"Motocicleta","HYOSUNG",2000,200
"Motocicleta","HYOSUNG",1999,200
"Motocicleta","HYOSUNG",1998,200
"Automóvel","MAGNATA",1997,200
"Automóvel","MAGNATA",1996,200
"Automóvel","MAGNATA",1995,200
"Motocicleta","HYOSUNG",0,200
"Ônibus e Microonibus","IVECOFIAT",2011,199
"Ônibus e Microonibus","IVECOFIAT",2010,199
"Ônibus e Microonibus","IVECO",2015,198
"Ônibus e Microonibus","IVECO",2014,198
"Ônibus e Microonibus","IVECOFIAT",2009,198
"Ônibus e Microonibus","IVECOFIAT",2008,198
"Automóvel","MON",2005,198
"Outros","IVECO",2010,197
"Automóvel","DODGE",2009,197
"Automóvel","DODGE",2008,197
"Automóvel","MON",2004,197
"Outros","RENAULT",2013,196
"Ônibus e Microonibus","IVECO",2013,195
"Ônibus e Microonibus","IVECO",2012,195
"Ônibus e Microonibus","IVECO",2011,195
"Automóvel","MON",2006,195
"Ônibus e Microonibus","MPOLO",2021,194
"Ônibus e Microonibus","MPOLO",2020,194
"Outros","RENAULT",2012,194
"Automóvel","MAGNATA",2010,194
"Ônibus e Microonibus","IVECO",2010,193
"Caminhão","FIAT",2007,193
"Outros","RENAULT",2011,191
"Automóvel","MON",2009,191
"Automóvel","MON",2008,191
"Automóvel","MON",2007,191
"Outros","Importado",2012,188
"Ônibus e Microonibus","IVECOFIAT",2007,188
"Ônibus e Microonibus","IVECOFIAT",2006,188
"Ônibus e Microonibus","IVECOFIAT",2005,188
"Motocicleta","AGRALE",2013,186
"Outros","BRAMONT",2021,185
"Outros","BRAMONT",2020,185
"Outros","BRAMONT",2019,185
"Ônibus e Microonibus","MPOLO",2019,185
"Outros","BRAMONT",2018,185
"Ônibus e Microonibus","MPOLO",2018,185
"Outros","BRAMONT",2017,185
"Ônibus e Microonibus","MPOLO",2017,185
"Outros","BRAMONT",2016,185
"Ônibus e Microonibus","MPOLO",2016,185
"Outros","BRAMONT",2015,185
"Ônibus e Microonibus","MPOLO",2015,185
"Ônibus e Microonibus","MPOLO",2014,185
"Ônibus e Microonibus","MPOLO",2013,185
"Ônibus e Microonibus","",2009,185
"Ônibus e Microonibus","",2008,185
"Ônibus e Microonibus","",2007,185
"Ônibus e Microonibus","",2006,185
"Ônibus e Microonibus","",2005,185
"Ônibus e Microonibus","",2012,184
"Ônibus e Microonibus","",2011,184
"Ônibus e Microonibus","",2010,184
"Outros","NISSAN",2021,183
"Outros","NISSAN",2020,183
"Outros","NISSAN",2019,183
"Outros","NISSAN",2018,183
"Outros","NISSAN",2017,183
"Outros","NISSAN",2016,183
"Outros","NISSAN",2015,183
"Outros","NISSAN",2014,183
"Ônibus e Microonibus","",2014,183
"Outros","NISSAN",2013,183
"Outros","NISSAN",2012,183
"Outros","NISSAN",2011,183
"Outros","NISSAN",2010,183
"Outros","NISSAN",2009,183
"Outros","NISSAN",2008,183
"Outros","NISSAN",2007,183
"Outros","NISSAN",2006,183
"Outros","NISSAN",2005,183
"Automóvel","MON",2002,183
"Ônibus e Microonibus","IVECOFIAT",2018,182
"Ônibus e Microonibus","IVECOFIAT",2017,182
"Ônibus e Microonibus","",2013,182
"Outros","RENAULT",2010,182
"Automóvel","BRASFIBRA",2009,180
"Automóvel","BRASFIBRA",2008,180
"Automóvel","BRASFIBRA",2007,180
"Automóvel","BRASFIBRA",2006,180
"Automóvel","BRASFIBRA",2005,180
"Automóvel","BRASFIBRA",2004,180
"Automóvel","BRASFIBRA",2003,180
"Automóvel","BRASFIBRA",2002,180
"Automóvel","BRASFIBRA",2001,180
"Automóvel","BRASFIBRA",2000,180
"Automóvel","BRASFIBRA",1999,180
"Automóvel","BRASFIBRA",1998,180
"Automóvel","TOYOTA",1998,180
"Automóvel","BRASFIBRA",1997,180
"Automóvel","TOYOTA",1997,180
"Automóvel","BRASFIBRA",1996,180
"Automóvel","BRASFIBRA",1995,180
"Automóvel","BRASFIBRA",1994,180
"Caminhão","AGRALE",2012,179
"Outros","IVECO",2010,178
"Outros","IVECO",2009,178
"Caminhão","FIAT",2008,178
"Outros","MAN",2021,177
"Outros","MAN",2020,177
"Outros","MAN",2019,177
"Ônibus e Microonibus","IVECOFIAT",2019,177
"Outros","MAN",2018,177
"Ônibus e Microonibus","",2018,177
"Outros","MAN",2017,177
"Ônibus e Microonibus","",2017,177
"Outros","MAN",2016,177
"Ônibus e Microonibus","",2015,177
"Automóvel","MON",2010,177
"Ônibus e Microonibus","IVECOFIAT",2020,176
"Outros","IVECO",2009,176
"Caminhão","FIAT",2005,175
"Caminhão","FIAT",2009,174
"Caminhão","FIAT",2006,174
"Outros","BRAMONT",2014,172
"Motocicleta","HARLEY-DAVIDSON",2021,171
"Motocicleta","HARLEY-DAVIDSON",2020,171
"Outros","FORD",2018,170
"Outros","FORD",2017,170
"Outros","FORD",2016,170
"Motocicleta","DAFRA",2009,170
"Ônibus e Microonibus","IVECO",2009,169
"Automóvel","MIG",2008,169
"Automóvel","MIG",2007,169
"Automóvel","MIG",2006,169
"Automóvel","MIG",2005,169
"Automóvel","MIG",2004,169
"Automóvel","MIG",2003,169
"Automóvel","MIG",2002,169
"Automóvel","MIG",2001,169
"Automóvel","MIG",2000,169
"Automóvel","MIG",1999,169
"Automóvel","MIG",1998,169
"Automóvel","MIG",1997,169
"Automóvel","MIG",1996,169
"Automóvel","MIG",1995,169
"Automóvel","MIG",1994,169
"Ônibus e Microonibus","VOLVO",2016,168
"Caminhão","GM",2016,167
"Outros","Importado",2011,167
"Outros","FORD",2015,166
"Outros","FORD",2014,166
"Caminhão","AGRALE",2013,166
"Motocicleta","HYOSUNG",1997,166
"Outros","",2016,165
"Caminhão","GM",2015,165
"Outros","",2015,164
"Outros","IVECO",2008,164
"Outros","AUDI",2021,163
"Outros","AUDI",2020,163
"Outros","AUDI",2019,163
"Outros","AUDI",2018,163
"Outros","AUDI",2017,163
"Motocicleta","Importado",2001,163
"Ônibus e Microonibus","AGRALE",2020,162
"Ônibus e Microonibus","AGRALE",2019,162
"Outros","CHEVROLT",2021,161
"Ônibus e Microonibus","AGRALE",2021,161
"Motocicleta","H.DAVIDSON",2021,161
"Outros","CHEVROLT",2020,161
"Motocicleta","H.DAVIDSON",2020,161
"Outros","CHEVROLT",2019,161
"Motocicleta","H.DAVIDSON",2019,161
"Outros","CHEVROLT",2018,161
"Ônibus e Microonibus","AGRALE",2018,161
"Outros","IVECO",2008,161
"Caminhão","AGRALE",2014,160
"Outros","RENAULT",2009,160
"Motocicleta","HARLEY DAVIDSON",2008,160
"Ônibus e Microonibus","IVECOFIAT",2021,159
"Outros","FORD",2020,159
"Ônibus e Microonibus","AGRALE",2017,159
"Motocicleta","HTA",2016,159
"Motocicleta","HTA",2015,159
"Motocicleta","HTA",2014,159
"Motocicleta","HTA",2013,159
"Motocicleta","HTA",2012,159
"Motocicleta","HTA",2011,159
"Motocicleta","HTA",2010,159
"Motocicleta","HTA",2009,159
"Outros","RENAULT",2008,159
"Motocicleta","HTA",2008,159
"Motocicleta","HTA",2007,159
"Motocicleta","HTA",2006,159
"Motocicleta","HTA",2005,159
"Motocicleta","HTA",2004,159
"Motocicleta","HTA",2003,159
"Outros","",2002,159
"Motocicleta","HTA",2002,159
"Motocicleta","HTA",2001,159
"Motocicleta","HTA",2000,159
"Motocicleta","HTA",1999,159
"Motocicleta","HTA",1998,159
"Motocicleta","HTA",1997,159
"Motocicleta","HTA",1996,159
"Motocicleta","HTA",1995,159
"Motocicleta","HTA",1994,159
"Motocicleta","HTA",0,159
"Outros","FORD",2019,158
"Ônibus e Microonibus","AGRALE",2016,157
"Ônibus e Microonibus","AGRALE",2015,157
"Caminhonete","LR",2014,157
"Caminhonete","LR",2013,157
"Caminhonete","LR",2007,157
"Caminhonete","LR",2018,156
"Caminhonete","LR",2017,156
"Caminhonete","LR",2015,156
"Caminhonete","LR",2012,156
"Caminhonete","LR",2011,156
"Caminhonete","LR",2010,156
"Caminhonete","LR",2009,156
"Caminhonete","LR",2008,156
"Caminhonete","LR",2006,156
"Caminhonete","LR",2005,156
"Caminhonete","LR",2019,155
"Caminhonete","LR",2016,155
"Motocicleta","JTZ",2021,150
"Outros","PEUGEOT",2010,150
"Motocicleta","JTA",1995,150
"Motocicleta","Importado",2000,149
"Outros","MOTOCAR",2021,148
"Outros","MOTOCAR",2020,148
"Outros","MOTOCAR",2019,148
"Outros","MOTOCAR",2018,148
"Motocicleta","KASINSKI",2017,148
"Motocicleta","KASINSKI",2016,148
"Motocicleta","KASINSKI",2015,148
"Motocicleta","AGRALE",2014,148
"Motocicleta","KASINSKI",2014,148
"Motocicleta","KASINSKI",2013,148
"Motocicleta","KASINSKI",2012,148
"Motocicleta","Importado",2000,148
"Outros","MOTOCAR",2017,147
"Ônibus e Microonibus","",2016,147
"Outros","MOTOCAR",2016,147
"Outros","MOTOCAR",2015,147
"Outros","BRAMONT",2013,146
"Outros","FORD",2013,145
"Automóvel","DODGE",2010,144
"Ônibus e Microonibus","AGRALE",2014,143
"Motocicleta","AVA",2014,143
"Motocicleta","AVA",2013,143
"Motocicleta","AVA",2012,143
"Motocicleta","AVA",2011,143
"Motocicleta","AVA",2010,143
"Motocicleta","AVA",2009,143
"Motocicleta","AVA",2008,143
"Motocicleta","AVA",2007,143
"Motocicleta","AVA",2006,143
"Motocicleta","AVA",2005,143
"Outros","FORD",2012,142
"Motocicleta","AVA",2004,142
"Ônibus e Microonibus","VOLVO",2017,141
"Ônibus e Microonibus","VOLVO",2018,140
"Ônibus e Microonibus","PEUGEOT",2009,140
"Motocicleta","Importado",1999,140
"Ônibus e Microonibus","VOLVO",2021,139
"Motocicleta","SHINERAY",2021,139
"Ônibus e Microonibus","VOLVO",2020,139
"Ônibus e Microonibus","VOLVO",2019,139
"Automóvel","MIG",2009,139
"Caminhão","IVECO",2007,139
"Motocicleta","AVA",2003,139
"Caminhonete","LR",2020,137
"Motocicleta","HARLEY-DAVIDSON",2019,137
"Outros","Importado",2010,137
"Ônibus e Microonibus","PEUGEOT",2008,136
"Ônibus e Microonibus","PEUGEOT",2007,136
"Ônibus e Microonibus","PEUGEOT",2006,136
"Caminhão","FORD",2003,136
"Outros","FORD",2009,135
"Outros","HONDA",2009,135
"Outros","FORD",2008,135
"Motocicleta","",2021,134
"Motocicleta","JTZ",2020,133
"Outros","FORD",2011,133
"Outros","FORD",2010,133
"Caminhão","FORD",2001,133
"Caminhão","FORD",2000,133
"Ônibus e Microonibus","AGRALE",2013,132
"Automóvel","DODGE",2011,132
"Automóvel","MMC",2021,131
"Automóvel","MMC",2020,131
"Automóvel","MMC",2019,131
"Automóvel","MMC",2018,131
"Motocicleta","H.DAVIDSON",2018,131
"Automóvel","MMC",2017,131
"Motocicleta","KASINSKI",2012,131
"Motocicleta","KASINSKI",2011,131
"Motocicleta","KASINSKI",2010,131
"Motocicleta","KASINSKI",2009,131
"Motocicleta","KASINSKI",2008,131
"Motocicleta","KASINSKI",2007,131
"Motocicleta","KASINSKI",2006,131
"Motocicleta","KASINSKI",2005,131
"Motocicleta","KASINSKI",2004,131
"Motocicleta","KASINSKI",2003,131
"Motocicleta","KASINSKI",2002,131
"Motocicleta","",2020,130
"Motocicleta","",2019,130
"Motocicleta","",2018,130
"Motocicleta","KASINSKI",2018,128
"Motocicleta","AVA",2002,126
"Motocicleta","AVA",2001,126
"Motocicleta","KASINSKI",2020,125
"Motocicleta","KASINSKI",2019,125
"Motocicleta","KAWASAKI",2011,125
"Motocicleta","KAWASAKI",2010,125
"Motocicleta","",2017,123
"Ônibus e Microonibus","AGRALE",2012,123
"Motocicleta","YAMAHA",2009,123
"Motocicleta","YAMAHA",2019,122
"Motocicleta","YAMAHA",2018,122
"Outros","LR",2017,122
"Motocicleta","YAMAHA",2017,122
"Motocicleta","",2016,122
"Motocicleta","YAMAHA",2016,122
"Motocicleta","",2015,122
"Motocicleta","YAMAHA",2015,122
"Motocicleta","YAMAHA",2014,122
"Motocicleta","YAMAHA",2013,122
"Motocicleta","YAMAHA",2012,122
"Motocicleta","YAMAHA",2011,122
"Motocicleta","YAMAHA",2010,122
"Motocicleta","YAMAHA",2008,122
"Motocicleta","YAMAHA",2007,122
"Motocicleta","YAMAHA",2006,122
"Motocicleta","YAMAHA",2005,122
"Motocicleta","YAMAHA",2004,122
"Motocicleta","YAMAHA",2003,122
"Motocicleta","YAMAHA",2020,121
"Outros","RENAULT",2007,121
"Motocicleta","YAMAHA",2002,121
"Motocicleta","KASINSKI",2021,120
"Motocicleta","YAMAHA",2001,120
"Motocicleta","YAMAHA",2000,120
"Motocicleta","FBM",2001,118
"Motocicleta","FBM",2000,118
"Motocicleta","FBM",1999,118
"Motocicleta","FBM",1998,118
"Motocicleta","FBM",1997,118
"Motocicleta","FBM",1996,118
"Motocicleta","FBM",1995,118
"Motocicleta","FBM",1994,118
"Motocicleta","FBM",0,118
"Automóvel","",2021,117
"Outros","MAN",2015,117
"Outros","MAN",2014,117
"Caminhão","FORD",1999,117
"Motocicleta","FBM",2014,116
"Motocicleta","FBM",2013,116
"Motocicleta","FBM",2012,116
"Automóvel","MON",2011,116
"Motocicleta","FBM",2011,116
"Motocicleta","FBM",2010,116
"Motocicleta","FBM",2009,116
"Motocicleta","FBM",2008,116
"Motocicleta","FBM",2007,116
"Motocicleta","FBM",2006,116
"Motocicleta","FBM",2005,116
"Motocicleta","FBM",2004,116
"Motocicleta","FBM",2003,116
"Motocicleta","FBM",2002,116
"Caminhão","FORD",0,116
"Automóvel","HYUNDAY",2021,114
"Motocicleta","AVA",2015,114
"Automóvel","MON",2014,114
"Automóvel","MON",2013,114
"Automóvel","MON",2012,114
"Motocicleta","SUNDOW",2021,113
"Motocicleta","SUNDOW",2020,113
"Motocicleta","SUNDOW",2019,113
"Motocicleta","SUNDOW",2018,113
"Motocicleta","SUNDOW",2017,113
"Motocicleta","SUNDOW",2016,113
"Motocicleta","SUNDOW",2015,113
"Motocicleta","SUNDOW",2014,113
"Motocicleta","SUNDOW",2013,113
"Motocicleta","SUNDOW",2012,113
"Ônibus e Microonibus","AGRALE",2011,113
"Motocicleta","SUNDOW",2011,113
"Motocicleta","SUNDOW",2010,113
"Motocicleta","SUNDOW",2009,113
"Motocicleta","SUNDOW",2008,113
"Motocicleta","Importado",1998,113
"Motocicleta","AVA",2016,112
"Automóvel","MMC",2016,110
"Automóvel","MAGNATA",2013,108
"Automóvel","MAGNATA",2012,108
"Automóvel","MAGNATA",2011,108
"Automóvel","",2020,107
"Ônibus e Microonibus","AGRALE",2010,107
"Motocicleta","PIAGGIO",2009,107
"Motocicleta","PIAGGIO",2008,107
"Motocicleta","PIAGGIO",2007,107
"Motocicleta","PIAGGIO",2006,107
"Motocicleta","PIAGGIO",2005,107
"Motocicleta","PIAGGIO",2004,107
"Motocicleta","PIAGGIO",2003,107
"Motocicleta","PIAGGIO",2002,107
"Motocicleta","PIAGGIO",2001,107
"Motocicleta","PIAGGIO",2000,107
"Motocicleta","PIAGGIO",1999,107
"Motocicleta","PIAGGIO",1998,107
"Motocicleta","PIAGGIO",1997,107
"Motocicleta","PIAGGIO",1996,107
"Motocicleta","PIAGGIO",1995,107
"Motocicleta","PIAGGIO",1994,107
"Motocicleta","PIAGGIO",0,107
"Motocicleta","Importado",0,106
"Motocicleta","TRIUMPH",2019,104
"Outros","HONDA",2008,104
"Outros","MIA",2011,102
"Outros","MIA",2010,102
"Outros","MIA",2009,102
"Outros","MIA",2008,102
"Outros","MIA",2007,102
"Outros","MIA",2006,102
"Outros","MIA",2005,102
"Automóvel","MON",2015,100
"Automóvel","EGO",2011,99
"Automóvel","EGO",2010,99
"Automóvel","MON",2019,98
"Automóvel","MON",2018,98
"Automóvel","MON",2017,98
"Automóvel","MON",2016,98
"Outros","Importado",2009,98
"Outros","FORD",2021,97
"Motocicleta","JTA-SUZUKI",2021,97
"Motocicleta","BP",2000,97
"Motocicleta","BP",1999,97
"Caminhão","FORD",1998,97
"Motocicleta","BP",1998,97
"Caminhão","FORD",1997,97
"Motocicleta","BP",1997,97
"Motocicleta","BP",1996,97
"Motocicleta","BP",1995,97
"Motocicleta","BP",1994,97
"Motocicleta","BP",0,97
"Outros","Importado",2000,96
"Outros","FORD",2007,95
"Motocicleta","BP",2004,95
"Motocicleta","BP",2003,95
"Motocicleta","BP",2001,95
"Motocicleta","BP",2001,95
"Motocicleta","KASINSKI",2001,95
"Motocicleta","BP",2000,95
"Motocicleta","KASINSKI",2000,95
"Outros","Importado",1999,95
"Motocicleta","BP",1999,95
"Motocicleta","BP",1998,95
"Motocicleta","BP",1997,95
"Motocicleta","BP",1996,95
"Motocicleta","BP",1995,95
"Motocicleta","BP",1994,95
"Motocicleta","BP",0,95
"Outros","DODGE",2014,94
"Outros","DODGE",2013,94
"Motocicleta","BP",2004,94
"Motocicleta","BP",2003,94
"Caminhão","FORD",1996,94
"Caminhão","FORD",1995,94
"Automóvel","MMC",2015,93
"Caminhão","FORD",1994,93
"Motocicleta","JTA-SUZUKI",2020,92
"Ônibus e Microonibus","AGRALE",2009,92
"Automóvel","CAOACHERY",2021,91
"Outros","DODGE",2012,91
"Outros","DODGE",2009,91
"Outros","DODGE",2008,91
"Outros","DODGE",2007,91
"Outros","DODGE",2006,91
"Outros","DODGE",2005,91
"Outros","DODGE",2011,90
"Outros","DODGE",2010,90
"Caminhonete","DODGE",2006,90
"Caminhonete","DODGE",2005,90
"Motocicleta","BP",2007,89
"Motocicleta","HARLEY DAVIDSON",2007,89
"Motocicleta","BP",2006,89
"Outros","MOTOR-CASA",2021,88
"Outros","MOTOR-CASA",2020,88
"Outros","MOTOR-CASA",2019,88
"Motocicleta","BP",2009,88
"Motocicleta","BP",2008,88
"Motocicleta","HARLEY DAVIDSON",2006,88
"Motocicleta","BP",2005,88
"Outros","MOTOR-CASA",2018,87
"Outros","MOTOR-CASA",2017,87
"Caminhão","NAVISTAR",2016,87
"Caminhão","NAVISTAR",2015,87
"Caminhão","NAVISTAR",2014,87
"Ônibus e Microonibus","VOLKS",2014,87
"Outros","MOTOCAR",2014,87
"Caminhão","AMV",2013,87
"Caminhão","NAVISTAR",2013,87
"Ônibus e Microonibus","VOLKS",2013,87
"Caminhão","AMV",2012,87
"Caminhão","NAVISTAR",2012,87
"Ônibus e Microonibus","VOLKS",2012,87
"Caminhão","AMV",2011,87
"Caminhão","NAVISTAR",2011,87
"Ônibus e Microonibus","VOLKS",2011,87
"Caminhão","AMV",2010,87
"Caminhão","NAVISTAR",2010,87
"Ônibus e Microonibus","VOLKS",2010,87
"Caminhão","AMV",2009,87
"Caminhão","NAVISTAR",2009,87
"Caminhão","AMV",2008,87
"Caminhão","NAVISTAR",2008,87
"Caminhão","AMV",2007,87
"Caminhão","NAVISTAR",2007,87
"Caminhão","AMV",2006,87
"Caminhão","NAVISTAR",2006,87
"Caminhão","AMV",2005,87
"Caminhão","NAVISTAR",2005,87
"Motocicleta","HARLEY-DAVIDSON",2018,86
"Motocicleta","BP",2009,86
"Motocicleta","BP",2008,86
"Caminhonete","DODGE",2007,86
"Motocicleta","BP",2007,86
"Motocicleta","BP",2006,86
"Motocicleta","BP",2005,86
"Ônibus e Microonibus","VOLKS",2021,85
"Ônibus e Microonibus","VOLKS",2020,85
"Ônibus e Microonibus","VOLKS",2019,85
"Ônibus e Microonibus","VOLKS",2018,85
"Ônibus e Microonibus","VOLKS",2017,85
"Ônibus e Microonibus","VOLKS",2016,85
"Outros","DODGE",2015,85
"Ônibus e Microonibus","VOLKS",2015,85
"Ônibus e Microonibus","VOLKS",2009,85
"Ônibus e Microonibus","VOLKS",2008,83
"Outros","IVECO",2007,83
"Ônibus e Microonibus","VOLKS",2007,83
"Ônibus e Microonibus","VOLKS",2006,83
"Ônibus e Microonibus","VOLKS",2005,83
